utc_time,perth_time,lot,zone,utilization
2026-08-18T03:31:36Z,2026-08-18 11:31:36,STAFF ONLY - PC3,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,STAFF ONLY - PJ1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PC2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,TCP1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PJ1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PI3,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,TCP2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PC3,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PH1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PI1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PE2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PJ2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PF1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PA4,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PI2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PM3,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PM2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,STAFF ONLY - PL2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PB1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PA1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PA2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PA3,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PH2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PH3,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PH4,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PL1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PD1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PA5,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PL2,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PC4,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PE1,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PB3,,
2026-08-18T03:31:36Z,2026-08-18 11:31:36,PD4,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,STAFF ONLY - PJ1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PC2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,STAFF ONLY - PC3,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,TCP1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PJ1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PI3,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,TCP2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PC3,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PF1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PH1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PJ2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PI1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PE2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PI2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PM2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PM3,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PA4,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,STAFF ONLY - PL2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PA1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PH2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PB1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PA2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PA3,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PH3,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PH4,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PL2,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PL1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PC4,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PD1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PA5,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PE1,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PB3,,
2026-08-18T04:18:51Z,2026-08-18 12:18:51,PD4,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,STAFF ONLY - PC3,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PC2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PI3,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,TCP1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,STAFF ONLY - PJ1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PJ1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,TCP2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PC3,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PJ2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PI1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PF1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PH1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PE2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,STAFF ONLY - PL2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PM2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PA4,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PI2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PM3,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PA1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PA2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PH3,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PB1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PH2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PA3,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PH4,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PC4,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PL1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PA5,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PL2,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PD1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PE1,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PD4,,
2026-08-18T04:58:46Z,2026-08-18 12:58:46,PB3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,TCP1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,TCP2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,STAFF ONLY - PC3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PC2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PJ1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PI3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,STAFF ONLY - PJ1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PC3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PI1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PF1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PJ2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PE2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PH1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PM3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PM2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,STAFF ONLY - PL2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PA4,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PI2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PA2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PH3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PH2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PA1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PA3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PB1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PH4,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PD1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PA5,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PC4,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PL2,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PL1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PE1,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PB3,,
2026-08-18T05:37:49Z,2026-08-18 13:37:49,PD4,,
2026-08-18T06:01:45Z,2026-08-18 14:01:45,TCP1,,0
2026-08-18T06:01:45Z,2026-08-18 14:01:45,TCP2,,0
2026-08-18T06:01:45Z,2026-08-18 14:01:45,STAFF ONLY - PJ1,,65.26
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PJ1,,37.32
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PI3,,9.93
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PC2,,42.86
2026-08-18T06:01:45Z,2026-08-18 14:01:45,STAFF ONLY - PC3,,40.43
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PF1,,100
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PI1,,85.47
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PE2,,44.93
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PC3,,91.53
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PJ2,,97.48
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PH1,,83.25
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PA4,,0
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PM2,,5.26
2026-08-18T06:01:45Z,2026-08-18 14:01:45,STAFF ONLY - PL2,,0
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PI2,,30.45
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PM3,,97.47
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PA1,,27.41
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PH2,,92
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PH3,,0
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PA3,,0.62
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PB1,,43.84
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PA2,,1.83
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PH4,,98.71
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PL2,,29.03
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PL1,,34.5
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PC4,,22.92
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PD1,,86.51
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PA5,,9.38
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PE1,,78.75
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PB3,,37.65
2026-08-18T06:01:45Z,2026-08-18 14:01:45,PD4,,41.67
2026-08-18T07:01:14Z,2026-08-18 15:01:14,STAFF ONLY - PJ1,,57.89
2026-08-18T07:01:14Z,2026-08-18 15:01:14,STAFF ONLY - PC3,,31.91
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PI3,,8.16
2026-08-18T07:01:14Z,2026-08-18 15:01:14,TCP1,,0
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PC2,,32.14
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PJ1,,35.51
2026-08-18T07:01:14Z,2026-08-18 15:01:14,TCP2,,0
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PC3,,71.19
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PI1,,81.28
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PH1,,77.03
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PE2,,42.75
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PF1,,100
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PJ2,,95.6
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PI2,,28.53
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PM3,,88.61
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PA4,,0
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PM2,,5.26
2026-08-18T07:01:14Z,2026-08-18 15:01:14,STAFF ONLY - PL2,,0
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PH2,,80
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PB1,,39.26
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PH3,,0
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PA1,,27.41
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PA2,,1.83
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PA3,,0.62
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PH4,,97.42
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PL1,,30.67
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PC4,,16.67
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PL2,,22.58
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PD1,,75
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PA5,,9.38
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PB3,,34.12
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PD4,,44.44
2026-08-18T07:01:14Z,2026-08-18 15:01:14,PE1,,71.78
2026-08-18T07:50:57Z,2026-08-18 15:50:57,STAFF ONLY - PJ1,,53.68
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PJ1,,31.88
2026-08-18T07:50:57Z,2026-08-18 15:50:57,STAFF ONLY - PC3,,25.53
2026-08-18T07:50:57Z,2026-08-18 15:50:57,TCP1,,0
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PC2,,28.57
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PI3,,7.45
2026-08-18T07:50:57Z,2026-08-18 15:50:57,TCP2,,0
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PC3,,49.15
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PF1,,81.13
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PJ2,,83.02
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PE2,,32.61
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PI1,,73.46
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PH1,,53.59
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PA4,,0
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PM2,,5.26
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PM3,,74.68
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PI2,,24.04
2026-08-18T07:50:57Z,2026-08-18 15:50:57,STAFF ONLY - PL2,,0
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PH2,,78
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PH3,,0
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PA2,,1.83
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PA1,,27.41
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PA3,,0.62
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PB1,,36.1
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PH4,,85.81
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PD1,,66.45
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PA5,,9.38
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PL2,,22.58
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PC4,,16.67
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PL1,,25.88
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PE1,,64.11
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PD4,,38.89
2026-08-18T07:50:57Z,2026-08-18 15:50:57,PB3,,36.47
2026-08-18T08:42:27Z,2026-08-18 16:42:27,TCP1,,0
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PJ1,,29.71
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PI3,,4.96
2026-08-18T08:42:27Z,2026-08-18 16:42:27,STAFF ONLY - PJ1,,41.05
2026-08-18T08:42:27Z,2026-08-18 16:42:27,TCP2,,0
2026-08-18T08:42:27Z,2026-08-18 16:42:27,STAFF ONLY - PC3,,21.28
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PC2,,19.29
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PH1,,35.41
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PJ2,,62.89
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PF1,,44.03
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PC3,,27.12
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PI1,,58.1
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PE2,,24.64
2026-08-18T08:42:27Z,2026-08-18 16:42:27,STAFF ONLY - PL2,,0
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PA4,,0
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PI2,,19.87
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PM3,,50
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PM2,,10.53
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PH3,,0
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PA1,,27.41
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PH2,,62
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PB1,,32.66
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PA2,,1.83
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PA3,,0.62
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PH4,,63.23
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PL2,,6.45
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PL1,,22.04
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PC4,,16.67
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PD1,,49.67
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PA5,,9.38
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PE1,,51.57
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PB3,,40
2026-08-18T08:42:27Z,2026-08-18 16:42:27,PD4,,44.44
2026-08-18T09:16:43Z,2026-08-18 17:16:43,TCP1,,0
2026-08-18T09:16:43Z,2026-08-18 17:16:43,TCP2,,0
2026-08-18T09:16:43Z,2026-08-18 17:16:43,STAFF ONLY - PJ1,,26.32
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PC2,,9.29
2026-08-18T09:16:43Z,2026-08-18 17:16:43,STAFF ONLY - PC3,,14.89
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PJ1,,27.54
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PI3,,2.84
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PC3,,15.25
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PF1,,32.08
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PI1,,41.34
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PH1,,22.01
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PJ2,,42.77
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PE2,,22.46
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PA4,,0
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PM3,,43.04
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PM2,,31.58
2026-08-18T09:16:43Z,2026-08-18 17:16:43,STAFF ONLY - PL2,,0
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PI2,,16.03
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PA2,,1.83
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PH2,,50
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PA1,,27.41
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PA3,,0.62
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PB1,,31.52
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PH3,,0
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PH4,,40
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PL2,,6.45
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PC4,,12.5
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PL1,,21.09
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PA5,,9.38
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PD1,,41.12
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PE1,,40.07
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PB3,,44.71
2026-08-18T09:16:43Z,2026-08-18 17:16:43,PD4,,50
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PC2,,7.86
2026-08-18T09:53:17Z,2026-08-18 17:53:17,STAFF ONLY - PC3,,10.64
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PJ1,,26.81
2026-08-18T09:53:17Z,2026-08-18 17:53:17,TCP1,,0
2026-08-18T09:53:17Z,2026-08-18 17:53:17,STAFF ONLY - PJ1,,8.42
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PI3,,2.13
2026-08-18T09:53:17Z,2026-08-18 17:53:17,TCP2,,0
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PJ2,,47.17
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PI1,,32.4
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PC3,,6.78
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PF1,,29.56
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PH1,,14.35
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PE2,,28.99
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PI2,,11.86
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PM3,,34.81
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PM2,,42.11
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PA4,,0
2026-08-18T09:53:17Z,2026-08-18 17:53:17,STAFF ONLY - PL2,,0
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PA1,,27.41
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PH3,,0
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PH2,,50
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PA2,,1.83
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PA3,,0.62
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PB1,,26.36
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PH4,,26.45
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PL2,,6.45
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PL1,,19.81
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PC4,,8.33
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PD1,,31.91
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PA5,,9.38
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PE1,,33.1
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PB3,,37.65
2026-08-18T09:53:17Z,2026-08-18 17:53:17,PD4,,50
2026-08-18T10:33:56Z,2026-08-18 18:33:56,TCP1,,0
2026-08-18T10:33:56Z,2026-08-18 18:33:56,STAFF ONLY - PC3,,2.13
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PI3,,1.42
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PC2,,17.14
2026-08-18T10:33:56Z,2026-08-18 18:33:56,TCP2,,0
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PJ1,,29.71
2026-08-18T10:33:56Z,2026-08-18 18:33:56,STAFF ONLY - PJ1,,2.11
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PF1,,18.87
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PH1,,10.53
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PC3,,5.08
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PJ2,,45.91
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PI1,,23.46
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PE2,,29.71
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PI2,,9.62
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PM3,,24.68
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PM2,,42.11
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PA4,,0
2026-08-18T10:33:56Z,2026-08-18 18:33:56,STAFF ONLY - PL2,,0
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PA2,,1.83
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PH2,,36
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PA1,,27.41
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PA3,,0.62
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PB1,,25.5
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PH3,,0
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PH4,,18.71
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PL2,,6.45
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PA5,,9.38
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PL1,,17.25
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PC4,,6.25
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PD1,,21.71
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PE1,,29.27
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PB3,,40
2026-08-18T10:33:56Z,2026-08-18 18:33:56,PD4,,47.22
2026-08-18T11:00:34Z,2026-08-18 19:00:34,TCP1,,0
2026-08-18T11:00:34Z,2026-08-18 19:00:34,TCP2,,0
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PI3,,1.42
2026-08-18T11:00:34Z,2026-08-18 19:00:34,STAFF ONLY - PJ1,,2.11
2026-08-18T11:00:34Z,2026-08-18 19:00:34,STAFF ONLY - PC3,,0
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PC2,,15
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PJ1,,28.99
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PF1,,18.24
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PC3,,5.08
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PH1,,9.57
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PJ2,,44.03
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PI1,,17.6
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PE2,,27.54
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PA4,,0
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PI2,,8.33
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PM2,,42.11
2026-08-18T11:00:34Z,2026-08-18 19:00:34,PM3,,20.89
2026-08-18T11:00:34Z,2026-08-18 19:00:34,STAFF ONLY - PL2,,0
